question_id,question_title,platform,contest_id,contest_date,difficulty,starter_code_present,n_public_tests,n_private_tests,source_file,eligible,exclusion_reason,errata,python_compatible,release
3439,find-minimum-diameter-after-merging-two-trees,leetcode,weekly-contest-404,2024-06-29T00:00:00,hard,True,2,35,test3.jsonl,1,,0,1,release_v6
3468,find-the-encrypted-string,leetcode,weekly-contest-405,2024-07-06T00:00:00,easy,True,2,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3453,generate-binary-strings-without-adjacent-zeros,leetcode,weekly-contest-405,2024-07-06T00:00:00,medium,True,2,31,test3.jsonl,1,,0,1,release_v6
3492,count-submatrices-with-equal-frequency-of-x-and-y,leetcode,weekly-contest-405,2024-07-06T00:00:00,medium,True,3,35,test3.jsonl,1,,0,1,release_v6
3482,construct-string-with-minimum-cost,leetcode,weekly-contest-405,2024-07-06T00:00:00,hard,True,2,35,test3.jsonl,1,,0,1,release_v6
3484,lexicographically-smallest-string-after-a-swap,leetcode,weekly-contest-406,2024-07-13T00:00:00,easy,True,2,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3494,minimum-cost-for-cutting-cake-i,leetcode,weekly-contest-406,2024-07-13T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3508,number-of-bit-changes-to-make-two-integers-equal,leetcode,weekly-contest-407,2024-07-20T00:00:00,easy,True,3,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3462,vowels-game-in-a-string,leetcode,weekly-contest-407,2024-07-20T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3493,maximum-number-of-operations-to-move-ones-to-the-end,leetcode,weekly-contest-407,2024-07-20T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3454,minimum-operations-to-make-array-equal-to-target,leetcode,weekly-contest-407,2024-07-20T00:00:00,hard,True,2,35,test3.jsonl,1,,0,1,release_v6
3515,find-if-digit-game-can-be-won,leetcode,weekly-contest-408,2024-07-27T00:00:00,easy,True,3,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3507,find-the-count-of-numbers-which-are-not-special,leetcode,weekly-contest-408,2024-07-27T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3479,count-the-number-of-substrings-with-dominant-ones,leetcode,weekly-contest-408,2024-07-27T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3478,check-if-the-rectangle-corner-is-reachable,leetcode,weekly-contest-408,2024-07-27T00:00:00,hard,True,4,35,test3.jsonl,1,,0,1,release_v6
3517,shortest-distance-after-road-addition-queries-i,leetcode,weekly-contest-409,2024-08-03T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3527,alternating-groups-iii,leetcode,weekly-contest-409,2024-08-03T00:00:00,hard,True,2,35,test3.jsonl,1,,0,1,release_v6
3533,snake-in-matrix,leetcode,weekly-contest-410,2024-08-10T00:00:00,easy,True,2,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3535,find-the-count-of-monotonic-pairs-i,leetcode,weekly-contest-410,2024-08-10T00:00:00,hard,True,2,35,test3.jsonl,1,,0,1,release_v6
3447,clear-digits,leetcode,biweekly-contest-132,2024-06-08T00:00:00,easy,True,2,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3413,find-the-first-player-to-win-k-games-in-a-row,leetcode,biweekly-contest-132,2024-06-08T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3456,find-the-maximum-length-of-a-good-subsequence-i,leetcode,biweekly-contest-132,2024-06-08T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3476,find-minimum-operations-to-make-all-elements-divisible-by-three,leetcode,biweekly-contest-133,2024-06-22T00:00:00,easy,True,2,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3475,minimum-operations-to-make-binary-array-elements-equal-to-one-i,leetcode,biweekly-contest-133,2024-06-22T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3460,count-the-number-of-inversions,leetcode,biweekly-contest-133,2024-06-22T00:00:00,hard,True,3,35,test3.jsonl,1,,0,1,release_v6
3463,alternating-groups-i,leetcode,biweekly-contest-134,2024-07-06T00:00:00,easy,True,2,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3264,maximum-points-after-enemy-battles,leetcode,biweekly-contest-134,2024-07-06T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3466,number-of-subarrays-with-and-value-of-k,leetcode,biweekly-contest-134,2024-07-06T00:00:00,hard,True,3,26,test3.jsonl,1,,0,1,release_v6
3511,find-the-winning-player-in-coin-game,leetcode,biweekly-contest-135,2024-07-20T00:00:00,easy,True,2,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3455,minimum-length-of-string-after-operations,leetcode,biweekly-contest-135,2024-07-20T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3498,minimum-array-changes-to-make-differences-equal,leetcode,biweekly-contest-135,2024-07-20T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3519,find-the-number-of-winning-players,leetcode,biweekly-contest-136,2024-08-03T00:00:00,easy,True,3,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3526,minimum-number-of-flips-to-make-binary-grid-palindromic-i,leetcode,biweekly-contest-136,2024-08-03T00:00:00,medium,True,3,35,test3.jsonl,1,,0,1,release_v6
3532,time-taken-to-mark-all-nodes,leetcode,biweekly-contest-136,2024-08-03T00:00:00,hard,True,3,35,test3.jsonl,1,,0,1,release_v6
abc366_f,Maximum Composition,atcoder,abc366,2024-08-10T00:00:00,hard,False,2,25,test4.jsonl,1,,0,1,release_v6
abc366_b,Vertical Writing,atcoder,abc366,2024-08-10T00:00:00,easy,False,2,18,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc366_e,Manhattan Multifocal Ellipse,atcoder,abc366,2024-08-10T00:00:00,hard,False,3,18,test4.jsonl,1,,0,1,release_v6
abc366_d,Cuboid Sum Query,atcoder,abc366,2024-08-10T00:00:00,medium,False,2,18,test4.jsonl,1,,0,1,release_v6
abc366_a,Election 2,atcoder,abc366,2024-08-10T00:00:00,easy,False,3,18,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc366_c,Balls and Bag Query,atcoder,abc366,2024-08-10T00:00:00,medium,False,2,18,test4.jsonl,1,,0,1,release_v6
abc366_g,XOR Neighbors,atcoder,abc366,2024-08-10T00:00:00,hard,False,4,25,test4.jsonl,1,,0,1,release_v6
abc367_e,Permute K times,atcoder,abc367,2024-08-17T00:00:00,hard,False,3,25,test4.jsonl,1,,0,1,release_v6
abc367_f,Rearrange Query,atcoder,abc367,2024-08-17T00:00:00,hard,False,2,25,test4.jsonl,1,,0,1,release_v6
abc367_a,Shout Everyday,atcoder,abc367,2024-08-17T00:00:00,easy,False,3,11,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc367_g,Sum of (XOR^K or 0),atcoder,abc367,2024-08-17T00:00:00,hard,False,3,18,test4.jsonl,1,,0,1,release_v6
abc367_b,Cut .0,atcoder,abc367,2024-08-17T00:00:00,easy,False,4,18,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc367_d,Pedometer,atcoder,abc367,2024-08-17T00:00:00,medium,False,3,25,test4.jsonl,1,,0,1,release_v6
abc367_c,Enumerate Sequences,atcoder,abc367,2024-08-17T00:00:00,medium,False,3,18,test4.jsonl,1,,0,1,release_v6
abc368_g,Add and Multiply Queries,atcoder,abc368,2024-08-24T00:00:00,hard,False,2,25,test4.jsonl,1,,0,1,release_v6
abc368_a,Cut,atcoder,abc368,2024-08-24T00:00:00,easy,False,2,8,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc368_b,Decrease 2 max elements,atcoder,abc368,2024-08-24T00:00:00,easy,False,2,13,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc368_f,Dividing Game,atcoder,abc368,2024-08-24T00:00:00,hard,False,2,18,test4.jsonl,1,,0,1,release_v6
abc368_c,Triple Attack,atcoder,abc368,2024-08-24T00:00:00,medium,False,3,18,test4.jsonl,1,,0,1,release_v6
abc368_d,Minimum Steiner Tree,atcoder,abc368,2024-08-24T00:00:00,hard,False,3,25,test4.jsonl,1,,0,1,release_v6
abc368_e,Train Delay,atcoder,abc368,2024-08-24T00:00:00,hard,False,3,18,test4.jsonl,1,,0,1,release_v6
abc369_d,Bonus EXP,atcoder,abc369,2024-08-31T00:00:00,medium,False,2,25,test4.jsonl,1,,0,1,release_v6
abc369_g,As far as possible,atcoder,abc369,2024-08-31T00:00:00,hard,False,2,25,test4.jsonl,1,,0,1,release_v6
abc369_c,Count Arithmetic Subarrays,atcoder,abc369,2024-08-31T00:00:00,medium,False,3,18,test4.jsonl,1,,0,1,release_v6
abc369_a,369,atcoder,abc369,2024-08-31T00:00:00,easy,False,3,9,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc369_b,Piano 3,atcoder,abc369,2024-08-31T00:00:00,easy,False,3,17,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc369_e,Sightseeing Tour,atcoder,abc369,2024-08-31T00:00:00,hard,False,3,25,test4.jsonl,1,,0,1,release_v6
abc370_a,Raise Both Hands,atcoder,abc370,2024-09-07T00:00:00,easy,False,2,2,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc370_g,Divisible by 3,atcoder,abc370,2024-09-07T00:00:00,hard,False,4,25,test4.jsonl,1,,0,1,release_v6
abc370_c,Word Ladder,atcoder,abc370,2024-09-07T00:00:00,medium,False,3,18,test4.jsonl,1,,0,1,release_v6
abc370_d,Cross Explosion,atcoder,abc370,2024-09-07T00:00:00,medium,False,3,18,test4.jsonl,1,,0,1,release_v6
abc370_e,Avoid K Partition,atcoder,abc370,2024-09-07T00:00:00,hard,False,3,25,test4.jsonl,1,,0,1,release_v6
abc370_b,Binary Alchemy,atcoder,abc370,2024-09-07T00:00:00,easy,False,3,13,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc370_f,Cake Division,atcoder,abc370,2024-09-07T00:00:00,hard,False,3,25,test4.jsonl,1,,0,1,release_v6
abc371_b,Taro,atcoder,abc371,2024-09-14T00:00:00,easy,False,2,14,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc371_d,1D Country,atcoder,abc371,2024-09-14T00:00:00,medium,False,2,18,test4.jsonl,1,,0,1,release_v6
abc371_g,Lexicographically Smallest Permutation,atcoder,abc371,2024-09-14T00:00:00,hard,False,3,25,test4.jsonl,1,,0,1,release_v6
abc371_f,Takahashi in Narrow Road,atcoder,abc371,2024-09-14T00:00:00,hard,False,3,25,test4.jsonl,1,,0,1,release_v6
abc371_c,Make Isomorphic,atcoder,abc371,2024-09-14T00:00:00,medium,False,5,25,test4.jsonl,1,,0,1,release_v6
abc371_e,I Hate Sigma Problems,atcoder,abc371,2024-09-14T00:00:00,hard,False,2,18,test4.jsonl,1,,0,1,release_v6
abc371_a,Jiro,atcoder,abc371,2024-09-14T00:00:00,easy,False,2,4,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc372_e,K,atcoder,abc372,2024-09-21T00:00:00,hard,False,2,25,test4.jsonl,1,,0,1,release_v6
abc372_c,Count ABC Again,atcoder,abc372,2024-09-21T00:00:00,medium,False,3,14,test4.jsonl,1,,0,1,release_v6
abc372_d,Buildings,atcoder,abc372,2024-09-21T00:00:00,medium,False,3,25,test4.jsonl,1,,0,1,release_v6
abc372_g,Ax + By < C,atcoder,abc372,2024-09-21T00:00:00,hard,False,2,25,test4.jsonl,1,,0,1,release_v6
abc372_f,Teleporting Takahashi 2,atcoder,abc372,2024-09-21T00:00:00,hard,False,3,25,test4.jsonl,1,,0,1,release_v6
abc372_a,delete .,atcoder,abc372,2024-09-21T00:00:00,easy,False,3,16,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc373_a,September,atcoder,abc373,2024-09-28T00:00:00,easy,False,2,18,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc373_b,1D Keyboard,atcoder,abc373,2024-09-28T00:00:00,easy,False,2,18,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
abc373_f,Knapsack with Diminishing Values,atcoder,abc373,2024-09-28T00:00:00,hard,False,3,25,test4.jsonl,1,,0,1,release_v6
abc373_g,No Cross Matching,atcoder,abc373,2024-09-28T00:00:00,hard,False,2,25,test4.jsonl,1,,0,1,release_v6
abc373_c,Max Ai+Bj,atcoder,abc373,2024-09-28T00:00:00,medium,False,2,18,test4.jsonl,1,,0,1,release_v6
abc373_e,How to Win the Election,atcoder,abc373,2024-09-28T00:00:00,hard,False,2,25,test4.jsonl,1,,0,1,release_v6
arc181_d,Prefix Bubble Sort,atcoder,arc181,2024-08-04T00:00:00,hard,False,2,25,test4.jsonl,1,,0,1,release_v6
arc181_c,Row and Column Order,atcoder,arc181,2024-08-04T00:00:00,hard,False,2,25,test4.jsonl,1,,0,1,release_v6
arc181_b,Annoying String Problem,atcoder,arc181,2024-08-04T00:00:00,hard,False,2,25,test4.jsonl,1,,0,1,release_v6
arc181_a,Sort Left and Right,atcoder,arc181,2024-08-04T00:00:00,medium,False,1,18,test4.jsonl,1,,0,1,release_v6
arc182_d,Increment Decrement Again,atcoder,arc182,2024-08-11T00:00:00,hard,False,3,25,test4.jsonl,1,,0,1,release_v6
arc182_e,Sum of Min of Mod of Linear,atcoder,arc182,2024-08-11T00:00:00,hard,False,3,25,test4.jsonl,1,,0,1,release_v6
arc182_a,Chmax Rush!,atcoder,arc182,2024-08-11T00:00:00,hard,False,3,25,test4.jsonl,1,,0,1,release_v6
arc182_c,Sum of Number of Divisors of Product,atcoder,arc182,2024-08-11T00:00:00,hard,False,3,25,test4.jsonl,1,,0,1,release_v6
arc183_b,Near Assignment,atcoder,arc183,2024-08-25T00:00:00,hard,False,1,25,test4.jsonl,1,,0,1,release_v6
arc183_c,Not Argmax,atcoder,arc183,2024-08-25T00:00:00,hard,False,4,18,test4.jsonl,1,,0,1,release_v6
arc183_a,Median of Good Sequences,atcoder,arc183,2024-08-25T00:00:00,medium,False,4,25,test4.jsonl,1,,0,1,release_v6
arc183_d,Keep Perfectly Matched,atcoder,arc183,2024-08-25T00:00:00,hard,False,4,25,test4.jsonl,1,,0,1,release_v6
3026,find-the-minimum-possible-sum-of-a-beautiful-array,leetcode,weekly-contest-360,2023-08-26T19:30:00,medium,True,3,38,test4.jsonl,1,,0,1,release_v6
3543,count-substrings-that-satisfy-k-constraint-i,leetcode,weekly-contest-411,2024-08-17T19:30:00,easy,True,3,40,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
3525,maximum-energy-boost-from-two-drinks,leetcode,weekly-contest-411,2024-08-17T19:30:00,medium,True,2,40,test4.jsonl,1,,0,1,release_v6
3552,find-the-largest-palindrome-divisible-by-k,leetcode,weekly-contest-411,2024-08-17T19:30:00,hard,True,3,40,test4.jsonl,1,,0,1,release_v6
3555,final-array-state-after-k-multiplication-operations-i,leetcode,weekly-contest-412,2024-08-24T19:30:00,easy,True,2,40,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
3534,count-almost-equal-pairs-i,leetcode,weekly-contest-412,2024-08-24T19:30:00,medium,True,3,40,test4.jsonl,1,,0,1,release_v6
3553,check-if-two-chessboard-squares-have-the-same-color,leetcode,weekly-contest-413,2024-08-31T19:30:00,easy,True,2,40,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
3495,k-th-nearest-obstacle-queries,leetcode,weekly-contest-413,2024-08-31T19:30:00,medium,True,2,40,test4.jsonl,1,,0,1,release_v6
3563,select-cells-in-grid-with-maximum-score,leetcode,weekly-contest-413,2024-08-31T19:30:00,hard,True,2,40,test4.jsonl,1,,0,1,release_v6
3551,maximum-xor-score-subarray-queries,leetcode,weekly-contest-413,2024-08-31T19:30:00,hard,True,2,40,test4.jsonl,1,,0,1,release_v6
3567,convert-date-to-binary,leetcode,weekly-contest-414,2024-09-07T19:30:00,easy,True,2,40,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
3485,maximize-score-of-numbers-in-ranges,leetcode,weekly-contest-414,2024-09-07T19:30:00,medium,True,2,40,test4.jsonl,1,,0,1,release_v6
3528,reach-end-of-array-with-max-score,leetcode,weekly-contest-414,2024-09-07T19:30:00,medium,True,2,40,test4.jsonl,1,,0,1,release_v6
3560,maximum-number-of-moves-to-kill-all-pawns,leetcode,weekly-contest-414,2024-09-07T19:30:00,hard,True,3,40,test4.jsonl,1,,0,1,release_v6
3518,maximum-multiplication-score,leetcode,weekly-contest-415,2024-09-14T19:30:00,medium,True,2,40,test4.jsonl,1,,0,1,release_v6
3559,minimum-number-of-valid-strings-to-form-target-i,leetcode,weekly-contest-415,2024-09-14T19:30:00,medium,True,3,40,test4.jsonl,1,,0,1,release_v6
3522,find-the-power-of-k-size-subarrays-i,leetcode,biweekly-contest-137,2024-08-17T07:30:00,medium,True,3,40,test4.jsonl,1,,0,1,release_v6
3550,maximum-value-sum-by-placing-three-rooks-i,leetcode,biweekly-contest-137,2024-08-17T07:30:00,hard,True,3,40,test4.jsonl,1,,0,1,release_v6
3568,find-the-key-of-the-numbers,leetcode,biweekly-contest-138,2024-08-31T07:30:00,easy,True,3,40,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
3540,hash-divided-string,leetcode,biweekly-contest-138,2024-08-31T07:30:00,medium,True,2,40,test4.jsonl,1,,0,1,release_v6
3548,find-the-count-of-good-integers,leetcode,biweekly-contest-138,2024-08-31T07:30:00,hard,True,3,40,test4.jsonl,1,,0,1,release_v6
3531,minimum-amount-of-damage-dealt-to-bob,leetcode,biweekly-contest-138,2024-08-31T07:30:00,hard,True,3,40,test4.jsonl,1,,0,1,release_v6
3558,find-a-safe-walk-through-a-grid,leetcode,biweekly-contest-139,2024-09-14T07:30:00,medium,True,3,40,test4.jsonl,1,,0,1,release_v6
3575,find-the-maximum-sequence-value-of-array,leetcode,biweekly-contest-139,2024-09-14T07:30:00,hard,True,2,40,test4.jsonl,1,,0,1,release_v6
3571,length-of-the-longest-increasing-path,leetcode,biweekly-contest-139,2024-09-14T07:30:00,hard,True,2,40,test4.jsonl,1,,0,1,release_v6
3541,report-spam-message,leetcode,weekly-contest-416,2024-09-21T19:30:00,medium,True,2,40,test4.jsonl,1,,0,1,release_v6
3496,minimum-number-of-seconds-to-make-mountain-height-zero,leetcode,weekly-contest-416,2024-09-21T19:30:00,medium,True,3,40,test4.jsonl,1,,0,1,release_v6
3573,count-substrings-that-can-be-rearranged-to-contain-a-string-i,leetcode,weekly-contest-416,2024-09-21T19:30:00,medium,True,3,40,test4.jsonl,1,,0,1,release_v6
3600,find-the-k-th-character-in-string-game-i,leetcode,weekly-contest-417,2024-09-28T19:30:00,easy,True,2,40,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
3570,count-of-substrings-containing-every-vowel-and-k-consonants-i,leetcode,weekly-contest-417,2024-09-28T19:30:00,medium,True,3,40,test4.jsonl,1,,0,1,release_v6
3579,maximum-possible-number-by-binary-concatenation,leetcode,weekly-contest-418,2024-10-05T19:30:00,medium,True,2,40,test4.jsonl,1,,0,1,release_v6
3583,sorted-gcd-pair-queries,leetcode,weekly-contest-418,2024-10-05T19:30:00,hard,True,3,36,test4.jsonl,1,,0,1,release_v6
3606,minimum-element-after-replacement-with-digit-sum,leetcode,biweekly-contest-140,2024-09-28T07:30:00,easy,True,3,40,test4.jsonl,0,not_medium_or_hard,0,1,release_v6
3510,maximize-the-total-height-of-unique-towers,leetcode,biweekly-contest-140,2024-09-28T07:30:00,medium,True,3,40,test4.jsonl,1,,0,1,release_v6
3584,find-the-lexicographically-smallest-valid-sequence,leetcode,biweekly-contest-140,2024-09-28T07:30:00,medium,True,4,40,test4.jsonl,1,,0,1,release_v6
3580,find-the-occurrence-of-first-almost-equal-substring,leetcode,biweekly-contest-140,2024-09-28T07:30:00,hard,True,4,40,test4.jsonl,1,,0,1,release_v6
abc374_c,Separated Lunch,atcoder,abc374,2024-10-05T00:00:00,medium,False,3,27,test5.jsonl,1,,0,1,release_v6
abc374_f,Shipping,atcoder,abc374,2024-10-05T00:00:00,hard,False,3,40,test5.jsonl,1,,0,1,release_v6
abc374_b,Unvarnished Report,atcoder,abc374,2024-10-05T00:00:00,easy,False,3,22,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc374_d,Laser Marking,atcoder,abc374,2024-10-05T00:00:00,medium,False,4,40,test5.jsonl,1,,0,1,release_v6
abc374_g,Only One Product Name,atcoder,abc374,2024-10-05T00:00:00,hard,False,3,40,test5.jsonl,1,,0,1,release_v6
abc374_a,Takahashi san 2,atcoder,abc374,2024-10-05T00:00:00,easy,False,2,17,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc374_e,Sensor Optimization Dilemma 2,atcoder,abc374,2024-10-05T00:00:00,hard,False,4,40,test5.jsonl,1,,0,1,release_v6
abc375_e,3 Team Division,atcoder,abc375,2024-10-12T00:00:00,hard,False,4,48,test5.jsonl,1,,0,1,release_v6
abc375_b,Traveling Takahashi Problem,atcoder,abc375,2024-10-12T00:00:00,easy,False,3,11,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc375_c,Spiral Rotation,atcoder,abc375,2024-10-12T00:00:00,medium,False,3,33,test5.jsonl,1,,0,1,release_v6
abc375_a,Seats,atcoder,abc375,2024-10-12T00:00:00,easy,False,3,20,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc375_d,ABA,atcoder,abc375,2024-10-12T00:00:00,medium,False,3,31,test5.jsonl,1,,0,1,release_v6
abc375_g,Road Blocked 2,atcoder,abc375,2024-10-12T00:00:00,hard,False,3,42,test5.jsonl,1,,0,1,release_v6
abc375_f,Road Blocked,atcoder,abc375,2024-10-12T00:00:00,hard,False,2,27,test5.jsonl,1,,0,1,release_v6
abc376_b,Hands on Ring (Easy),atcoder,abc376,2024-10-19T00:00:00,medium,False,3,21,test5.jsonl,1,,0,1,release_v6
abc376_d,Cycle,atcoder,abc376,2024-10-19T00:00:00,medium,False,3,36,test5.jsonl,1,,0,1,release_v6
abc376_g,Treasure Hunting,atcoder,abc376,2024-10-19T00:00:00,hard,False,1,38,test5.jsonl,1,,0,1,release_v6
abc376_a,Candy Button,atcoder,abc376,2024-10-19T00:00:00,easy,False,3,14,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc376_f,Hands on Ring (Hard),atcoder,abc376,2024-10-19T00:00:00,hard,False,3,34,test5.jsonl,1,,0,1,release_v6
abc376_c,Prepare Another Box,atcoder,abc376,2024-10-19T00:00:00,medium,False,3,27,test5.jsonl,1,,0,1,release_v6
abc376_e,Max × Sum,atcoder,abc376,2024-10-19T00:00:00,hard,False,1,37,test5.jsonl,1,,0,1,release_v6
abc377_c,Avoid Knight Attack,atcoder,abc377,2024-10-26T00:00:00,medium,False,3,32,test5.jsonl,1,,0,1,release_v6
abc377_b,Avoid Rook Attack,atcoder,abc377,2024-10-26T00:00:00,easy,False,3,14,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc377_a,Rearranging ABC,atcoder,abc377,2024-10-26T00:00:00,easy,False,4,14,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc377_g,Edit to Match,atcoder,abc377,2024-10-26T00:00:00,hard,False,3,37,test5.jsonl,1,,0,1,release_v6
abc377_f,Avoid Queen Attack,atcoder,abc377,2024-10-26T00:00:00,hard,False,3,40,test5.jsonl,1,,0,1,release_v6
abc377_e,Permute K times 2,atcoder,abc377,2024-10-26T00:00:00,hard,False,3,47,test5.jsonl,1,,0,1,release_v6
abc377_d,Many Segments 2,atcoder,abc377,2024-10-26T00:00:00,medium,False,3,29,test5.jsonl,1,,0,1,release_v6
abc378_e,Mod Sigma Problem,atcoder,abc378,2024-11-02T00:00:00,hard,False,2,40,test5.jsonl,1,,0,1,release_v6
abc378_d,Count Simple Paths,atcoder,abc378,2024-11-02T00:00:00,hard,False,3,40,test5.jsonl,1,,0,1,release_v6
abc378_b,Garbage Collection,atcoder,abc378,2024-11-02T00:00:00,easy,False,1,40,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc378_f,Add One Edge 2,atcoder,abc378,2024-11-02T00:00:00,hard,False,3,40,test5.jsonl,1,,0,1,release_v6
abc378_g,Everlasting LIDS,atcoder,abc378,2024-11-02T00:00:00,hard,False,2,40,test5.jsonl,1,,0,1,release_v6
abc378_a,Pairing,atcoder,abc378,2024-11-02T00:00:00,easy,False,3,40,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc378_c,Repeating,atcoder,abc378,2024-11-02T00:00:00,medium,False,2,40,test5.jsonl,1,,0,1,release_v6
abc379_b,Strawberries,atcoder,abc379,2024-11-09T00:00:00,easy,False,3,40,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc379_e,Sum of All Substrings,atcoder,abc379,2024-11-09T00:00:00,hard,False,2,40,test5.jsonl,1,,0,1,release_v6
abc379_c,Sowing Stones,atcoder,abc379,2024-11-09T00:00:00,medium,False,2,40,test5.jsonl,1,,0,1,release_v6
abc379_d,Home Garden,atcoder,abc379,2024-11-09T00:00:00,medium,False,2,40,test5.jsonl,1,,0,1,release_v6
abc379_g,Count Grid 3,atcoder,abc379,2024-11-09T00:00:00,hard,False,3,40,test5.jsonl,1,,0,1,release_v6
abc379_f,Buildings 2,atcoder,abc379,2024-11-09T00:00:00,hard,False,2,40,test5.jsonl,1,,0,1,release_v6
abc379_a,Cyclic,atcoder,abc379,2024-11-09T00:00:00,easy,False,2,40,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc380_e,1D Bucket Tool,atcoder,abc380,2024-11-16T00:00:00,hard,False,1,40,test5.jsonl,1,,0,1,release_v6
abc380_f,Exchange Game,atcoder,abc380,2024-11-16T00:00:00,hard,False,3,40,test5.jsonl,1,,0,1,release_v6
abc380_c,Move Segment,atcoder,abc380,2024-11-16T00:00:00,medium,False,2,40,test5.jsonl,1,,0,1,release_v6
abc380_d,Strange Mirroring,atcoder,abc380,2024-11-16T00:00:00,medium,False,3,40,test5.jsonl,1,,0,1,release_v6
abc380_a,123233,atcoder,abc380,2024-11-16T00:00:00,easy,False,4,40,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc380_g,Another Shuffle Window,atcoder,abc380,2024-11-16T00:00:00,hard,False,3,40,test5.jsonl,1,,0,1,release_v6
abc380_b,Hurdle Parsing,atcoder,abc380,2024-11-16T00:00:00,easy,False,3,40,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc381_a,11/22 String,atcoder,abc381,2024-11-22T00:00:00,easy,False,4,40,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc381_e,11/22 Subsequence,atcoder,abc381,2024-11-22T00:00:00,hard,False,1,40,test5.jsonl,1,,0,1,release_v6
abc381_b,1122 String,atcoder,abc381,2024-11-22T00:00:00,easy,False,3,40,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc381_c,11/22 Substring,atcoder,abc381,2024-11-22T00:00:00,medium,False,3,40,test5.jsonl,1,,0,1,release_v6
abc381_d,1122 Substring,atcoder,abc381,2024-11-22T00:00:00,hard,False,3,40,test5.jsonl,1,,0,1,release_v6
abc382_d,Keep Distance,atcoder,abc382,2024-11-30T00:00:00,hard,False,1,40,test5.jsonl,1,,0,1,release_v6
abc382_a,Daily Cookie,atcoder,abc382,2024-11-30T00:00:00,easy,False,3,40,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc382_b,Daily Cookie 2,atcoder,abc382,2024-11-30T00:00:00,easy,False,3,40,test5.jsonl,0,not_medium_or_hard,0,1,release_v6
abc382_f,Falling Bars,atcoder,abc382,2024-11-30T00:00:00,hard,False,3,40,test5.jsonl,1,,0,1,release_v6
